"SYSTEM","RANK","FAMILY","NAME","SPECIES","AUTHORITY","FOREWING_LB","FOREWING_MED","FOREWING_UB","PRED_DRY_MASS","log_DRY_MASS","SE"
4708,"Species","Geometridae","Acasis viretata","Acasis viretata","(Hübner, [1799])",10,12,14,5.47726133426688,1.70060521951937,0.0986798258354383
4711,"Species","Geometridae","Trichopteryx polycommata","Trichopteryx polycommata","([Denis & Schiffermüller], 1775)",14,15.5,17,10.5579271781761,2.35687696906527,0.0943462521228732
4713,"Species","Geometridae","Trichopteryx carpinata","Trichopteryx carpinata","(Borkhausen, 1794)",13,15.5,18,10.5579271781761,2.35687696906527,0.0943462521228732
4718,"Species","Geometridae","Archiearis parthenias","Archiearis parthenias","(Linnaeus, 1761)",16,17.5,19,14.4121843410236,2.66807398360502,0.108451577121269
4721,"Species","Geometridae","Boudinotiana notha","Boudinotiana notha","(Hübner, [1803])",15,16,17,11.4534145350767,2.43828789821414,0.0971965125420924
4727,"Species","Geometridae","Abraxas grossulariata","Abraxas grossulariata","(Linnaeus, 1758)",18,21.5,25,24.4327822691965,3.19592576618556,0.146305312802984
4730,"Species","Geometridae","Abraxas sylvata","Abraxas sylvata","(Scopoli, 1763)",18,20,22,20.2971206701363,3.01047903707811,0.13164459627351
4735,"Species","Geometridae","Lomaspilis marginata","Lomaspilis marginata","(Linnaeus, 1758)",11,12.5,14,6.08168719611755,1.80528215684369,0.0947609039546352
4738,"Species","Geometridae","Ligdia adustata","Ligdia adustata","([Denis & Schiffermüller], 1775)",12,13,14,6.72514201165984,1.90585304224038,0.0920576054874639
4741,"Species","Geometridae","Stegania cararia","Stegania cararia","(Hübner, 1790)",10,11,12,4.38192503559109,1.47748813367667,0.1102033245002
4743,"Species","Geometridae","Stegania trimaculata","Stegania trimaculata","(Villers, 1789)",10,11.5,13,4.91097564155,1.59147262706721,0.103829145927489
4747,"Species","Geometridae","Macaria notata","Macaria notata","(Linnaeus, 1758)",14,15,16,9.70650576760444,2.27279635838334,0.0921298103128476
4749,"Species","Geometridae","Macaria alternata","Macaria alternata","([Denis & Schiffermüller], 1775)",13,14,15,8.13261764051859,2.09588284474105,0.0900987351350548
4752,"Species","Geometridae","Macaria signaria","Macaria signaria","(Hübner, [1809])",13,13.5,14,7.40849919663386,2.00262788122821,0.0905276365771083
4754,"Species","Geometridae","Macaria liturata","Macaria liturata","(Clerck, 1759)",14,15.5,17,10.5579271781761,2.35687696906527,0.0943462521228732
4756,"Species","Geometridae","Macaria wauaria","Macaria wauaria","(Linnaeus, 1758)",14,15.5,17,10.5579271781761,2.35687696906527,0.0943462521228732
4759,"Species","Geometridae","Macaria carbonaria","Macaria carbonaria","(Clerck, 1759)",10,10.5,11,3.88918710768473,1.35820016604628,0.117786142571213
4761,"Species","Geometridae","Macaria brunneata","Macaria brunneata","(Thunberg, 1784)",11,12,13,5.47726133426688,1.70060521951937,0.0986798258354383
4764,"Subspecies","Geometridae","Chiasmia clathrata clathrata","Chiasmia clathrata","(Linnaeus, 1758)",11,13,15,6.72514201165984,1.90585304224038,0.0920576054874639
4766,"Subspecies","Geometridae","Chiasmia clathrata hugginsi","Chiasmia clathrata","(Baynes, 1959)",11,13,15,6.72514201165984,1.90585304224038,0.0920576054874639
4767,"Species","Geometridae","Chiasmia aestimaria","Chiasmia aestimaria","(Hübner, [1809])",11,12.5,14,6.08168719611755,1.80528215684369,0.0947609039546352
4770,"Species","Geometridae","Isturgia limbaria","Isturgia limbaria","(Fabricius, 1775)",13,14,15,8.13261764051859,2.09588284474105,0.0900987351350548
4775,"Species","Geometridae","Cepphis advenaria","Cepphis advenaria","(Hübner, 1790)",14,15.5,17,10.5579271781761,2.35687696906527,0.0943462521228732
4778,"Species","Geometridae","Petrophora chlorosata","Petrophora chlorosata","(Scopoli, 1763)",15,16.5,18,12.3937643866029,2.51719347408028,0.100564214737661
4783,"Species","Geometridae","Plagodis pulveraria","Plagodis pulveraria","(Linnaeus, 1758)",17,18,19,15.4917954801563,2.74031055992298,0.112806900499174
4785,"Species","Geometridae","Plagodis dolabraria","Plagodis dolabraria","(Linnaeus, 1767)",16,17.5,19,14.4121843410236,2.66807398360502,0.108451577121269
4789,"Species","Geometridae","Pachycnemia hippocastanaria","Pachycnemia hippocastanaria","(Hübner, [1799])",14,15,16,9.70650576760444,2.27279635838334,0.0921298103128476
4793,"Species","Geometridae","Opisthograptis luteolata","Opisthograptis luteolata","(Linnaeus, 1758)",14,17.5,21,14.4121843410236,2.66807398360502,0.108451577121269
4797,"Species","Geometridae","Epione repandaria","Epione repandaria","(Hufnagel, 1767)",13,14.5,16,8.89834247357766,2.18586502046961,0.0906719775045944
4800,"Species","Geometridae","Epione vespertaria","Epione vespertaria","(Linnaeus, 1767)",12,13,14,6.72514201165984,1.90585304224038,0.0920576054874639
4804,"Species","Geometridae","Pseudopanthera macularia","Pseudopanthera macularia","(Linnaeus, 1758)",13,14,15,8.13261764051859,2.09588284474105,0.0900987351350548
4809,"Species","Geometridae","Angerona prunaria","Angerona prunaria","(Linnaeus, 1758)",20,25,30,35.9694575129873,3.58267017594207,0.179715049287974
4813,"Species","Geometridae","Apeira syringaria","Apeira syringaria","(Linnaeus, 1758)",19,20.5,22,21.6238429768732,3.07379654742693,0.136520908698289
4816,"Species","Geometridae","Ennomos autumnaria","Ennomos autumnaria","(Werneburg, 1859)",21,24.5,28,34.1535252934821,3.53086581036635,0.175073601274408
4819,"Species","Geometridae","Ennomos quercinaria","Ennomos quercinaria","(Hufnagel, 1767)",18,20,22,20.2971206701363,3.01047903707811,0.13164459627351
4822,"Species","Geometridae","Ennomos alniaria","Ennomos alniaria","(Linnaeus, 1758)",16,18,20,15.4917954801563,2.74031055992298,0.112806900499174
4825,"Species","Geometridae","Ennomos fuscantaria","Ennomos fuscantaria","(Haworth, 1809)",17,19,21,17.7956009695676,2.87895129021362,0.122029460655038
4827,"Species","Geometridae","Ennomos erosaria","Ennomos erosaria","([Denis & Schiffermüller], 1775)",17,19,21,17.7956009695676,2.87895129021362,0.122029460655038
4832,"Species","Geometridae","Selenia dentaria","Selenia dentaria","(Fabricius, 1775)",14,18.5,23,16.6193520223587,2.81056780084287,0.117349697076565
4836,"Species","Geometridae","Selenia lunularia","Selenia lunularia","(Hübner, [1788])",16,19,22,17.7956009695676,2.87895129021362,0.122029460655038
4839,"Species","Geometridae","Selenia tetralunaria","Selenia tetralunaria","(Hufnagel, 1767)",17,20,23,20.2971206701363,3.01047903707811,0.13164459627351
4845,"Species","Geometridae","Odontopera bidentata","Odontopera bidentata","(Clerck, 1759)",20,22,24,25.9164046604384,3.25487615277505,0.151183554914375
4848,"Species","Geometridae","Crocallis elinguaria","Crocallis elinguaria","(Linnaeus, 1758)",18,20,22,20.2971206701363,3.01047903707811,0.13164459627351
4850,"Species","Geometridae","Crocallis dardoinaria","Crocallis dardoinaria","Donzel, 1840",18,21,24,23.0021613935076,3.13558818514467,0.141413363969635
4854,"Species","Geometridae","Ourapteryx sambucaria","Ourapteryx sambucaria","(Linnaeus, 1758)",22,26,30,39.7750989251189,3.68324106133877,0.188839055482638
4859,"Species","Geometridae","Colotois pennaria","Colotois pennaria","(Linnaeus, 1761)",19,21,23,23.0021613935076,3.13558818514467,0.141413363969635
4862,"Species","Geometridae","Alsophila aescularia","Alsophila aescularia","([Denis & Schiffermüller], 1775)",16,17.5,19,14.4121843410236,2.66807398360502,0.108451577121269
4866,"Species","Geometridae","Apocheima hispidaria","Apocheima hispidaria","([Denis & Schiffermüller], 1775)",15,16,17,11.4534145350767,2.43828789821414,0.0971965125420924
4869,"Species","Geometridae","Phigalia pilosaria","Phigalia pilosaria","([Denis & Schiffermüller], 1775)",19,21.5,24,24.4327822691965,3.19592576618556,0.146305312802984
4873,"Species","Geometridae","Lycia hirtaria","Lycia hirtaria","(Clerck, 1759)",19,21,23,23.0021613935076,3.13558818514467,0.141413363969635
4875,"Subspecies","Geometridae","Lycia lapponaria lapponaria","Lycia lapponaria","(Boisduval, 1840)",14,15,16,9.70650576760444,2.27279635838334,0.0921298103128476
4876,"Subspecies","Geometridae","Lycia lapponaria scotica","Lycia lapponaria","(Harrison, 1916)",14,15,16,9.70650576760444,2.27279635838334,0.0921298103128476
4878,"Subspecies","Geometridae","Lycia zonaria zonaria","Lycia zonaria","([Denis & Schiffermüller], 1775)",13,14.5,16,8.89834247357766,2.18586502046961,0.0906719775045944
4879,"Subspecies","Geometridae","Lycia zonaria britannica","Lycia zonaria ","(Harrison, 1912)",13,14.5,16,8.89834247357766,2.18586502046961,0.0906719775045944
4881,"Subspecies","Geometridae","Lycia zonaria atlantica","Lycia zonaria","(Harrison, 1938)",13,14.5,16,8.89834247357766,2.18586502046961,0.0906719775045944
4883,"Species","Geometridae","Biston strataria","Biston strataria","(Hufnagel, 1767)",17,22,27,25.9164046604384,3.25487615277505,0.151183554914375
4886,"Species","Geometridae","Biston betularia","Biston betularia","(Linnaeus, 1758)",22,25,28,35.9694575129873,3.58267017594207,0.179715049287974
4889,"Species","Geometridae","Agriopis leucophaearia","Agriopis leucophaearia","([Denis & Schiffermüller], 1775)",14,15.5,17,10.5579271781761,2.35687696906527,0.0943462521228732
4891,"Species","Geometridae","Agriopis aurantiaria","Agriopis aurantiaria","(Hübner, [1799])",17,19,21,17.7956009695676,2.87895129021362,0.122029460655038
4893,"Species","Geometridae","Agriopis marginaria","Agriopis marginaria","(Fabricius, [1777])",16,18,20,15.4917954801563,2.74031055992298,0.112806900499174
4897,"Species","Geometridae","Erannis defoliaria","Erannis defoliaria","(Clerck, 1759)",18,21.5,25,24.4327822691965,3.19592576618556,0.146305312802984
4901,"Species","Geometridae","Menophra abruptaria","Menophra abruptaria","(Thunberg, 1792)",18,19.5,21,19.0212805746261,2.945558382644,0.12680536310035
4904,"Species","Geometridae","Peribatodes rhomboidaria","Peribatodes rhomboidaria","([Denis & Schiffermüller], 1775)",17,20.5,24,21.6238429768732,3.07379654742693,0.136520908698289
4907,"Species","Geometridae","Peribatodes umbraria","Peribatodes umbraria","(Hübner, [1809])",20,22.5,25,27.4537205734427,3.31250169878695,0.156037662053464
4909,"Species","Geometridae","Peribatodes secundaria","Peribatodes secundaria","([Denis & Schiffermüller], 1775)",17,18.5,20,16.6193520223587,2.81056780084287,0.117349697076565
4911,"Species","Geometridae","Peribatodes ilicaria","Peribatodes ilicaria","(Geyer, [1833])",16,18,20,15.4917954801563,2.74031055992298,0.112806900499174
4915,"Subspecies","Geometridae","Selidosema brunnearia brunnearia","Selidosema brunnearia","(Villers, 1789)",16,19,22,17.7956009695676,2.87895129021362,0.122029460655038
4918,"Subspecies","Geometridae","Selidosema brunnearia scandinaviaria","Selidosema brunnearia","Staudinger, 1901",16,19,22,17.7956009695676,2.87895129021362,0.122029460655038
4920,"Subspecies","Geometridae","Selidosema brunnearia tyronensis","Selidosema brunnearia","Cockayne, 1951",16,19,22,17.7956009695676,2.87895129021362,0.122029460655038
4922,"Subspecies","Geometridae","Cleora cinctaria cinctaria","Cleora cinctaria","([Denis & Schiffermüller], 1775)",16,18,20,15.4917954801563,2.74031055992298,0.112806900499174
4924,"Subspecies","Geometridae","Cleora cinctaria bowesi","Cleora cinctaria","Richardson, 1952",16,18,20,15.4917954801563,2.74031055992298,0.112806900499174
4926,"Species","Geometridae","Deileptenia ribeata","Deileptenia ribeata","(Clerck, 1759)",18,22,26,25.9164046604384,3.25487615277505,0.151183554914375
4930,"Subspecies","Geometridae","Alcis repandata repandata","Alcis repandata","(Linnaeus, 1758)",19,22.5,26,27.4537205734427,3.31250169878695,0.156037662053464
4932,"Subspecies","Geometridae","Alcis repandata muraria","Alcis repandata","Curtis, 1826",19,22.5,26,27.4537205734427,3.31250169878695,0.156037662053464
4933,"Subspecies","Geometridae","Alcis repandata sodorensium","Alcis repandata","(Weir, 1881)",19,22.5,26,27.4537205734427,3.31250169878695,0.156037662053464
4934,"Species","Geometridae","Alcis jubata","Alcis jubata","(Thunberg, 1788)",13,14.5,16,8.89834247357766,2.18586502046961,0.0906719775045944
4938,"Species","Geometridae","Hypomecis roboraria","Hypomecis roboraria","([Denis & Schiffermüller], 1775)",23,27.5,32,45.9276481365456,3.82706729163902,0.202112458717908
4940,"Species","Geometridae","Hypomecis punctinalis","Hypomecis punctinalis","(Scopoli, 1763)",22,24,26,32.3946484745568,3.47799323861776,0.170381785912175
4944,"Species","Geometridae","Fagivorina arenaria","Fagivorina arenaria","(Hufnagel, 1767)",15,16,17,11.4534145350767,2.43828789821414,0.0971965125420924
4949,"Species","Geometridae","Ectropis crepuscularia","Ectropis crepuscularia","([Denis & Schiffermüller], 1775)",15,18.5,22,16.6193520223587,2.81056780084287,0.117349697076565
4960,"Species","Geometridae","Paradarisa consonaria","Paradarisa consonaria","(Hübner, [1799])",18,19,20,17.7956009695676,2.87895129021362,0.122029460655038
4963,"Species","Geometridae","Parectropis similaria","Parectropis similaria","(Hufnagel, 1767)",17,18.5,20,16.6193520223587,2.81056780084287,0.117349697076565
